canonical_organism,canonical_drug,drug_class,dosing_variant,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2018,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2018,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2019,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2020,CVS: Blood,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2020,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2020,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2020,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2020,Respiratory: Sputum,7,7,1,0,6,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2020,Unknown,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2021,CVS: Blood,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2021,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2021,Respiratory: Other,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2021,Respiratory: Sputum,11,11,1,0,10,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PHL,2016,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PHL,2016,HEENT: Middle ear,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PHL,2016,Respiratory: Sputum,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PHL,2016,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PHL,2017,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2015,HEENT: Middle ear,52,52,0,0,52,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2015,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2015,Respiratory: Endotracheal aspirate,50,50,0,0,50,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2015,Respiratory: Other,77,77,0,0,77,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2015,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2015,Respiratory: Sputum,22,22,0,0,22,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2016,Respiratory: Endotracheal aspirate,16,16,0,0,16,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2016,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ROU,2016,Respiratory: Sputum,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2014,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2014,Respiratory: Sinuses,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2015,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2015,HEENT: Middle ear,19,19,0,0,19,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2015,Respiratory: Bronchoalveolar lavage,35,35,0,0,35,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2015,Respiratory: Endotracheal aspirate,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2015,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2015,Respiratory: Sinuses,89,89,0,0,89,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2015,Respiratory: Sputum,80,80,0,0,80,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2016,HEENT: Middle ear,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,RUS,2016,Respiratory: Sputum,27,27,0,0,27,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2015,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2015,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2016,CVS: Blood,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2016,HEENT: Ears,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2016,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2016,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2016,Respiratory: Transtracheal aspirate,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2017,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2017,HEENT: Ears,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2017,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SAU,2017,Respiratory: Transtracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2016,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2016,Respiratory: Sinuses,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2016,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2016,Respiratory: Transtracheal aspirate,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2017,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2017,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2017,Respiratory: Sputum,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SGP,2017,Respiratory: Transtracheal aspirate,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2014,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2014,HEENT: Middle ear,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2014,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2014,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2014,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2015,CVS: Blood,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2015,HEENT: Middle ear,36,36,0,0,36,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2015,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2015,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2015,Respiratory: Sinuses,11,11,0,0,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SRB,2015,Respiratory: Sputum,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2015,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2015,HEENT: Middle ear,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2015,Respiratory: Bronchoalveolar lavage,15,15,0,0,15,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2015,Respiratory: Endotracheal aspirate,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2015,Respiratory: Other,12,12,0,0,12,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2015,Respiratory: Sinuses,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2015,Respiratory: Sputum,14,14,0,0,14,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2016,HEENT: Middle ear,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2016,Respiratory: Bronchoalveolar lavage,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2016,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2016,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,SVK,2016,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2015,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2015,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2015,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2015,Respiratory: Sputum,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2016,CVS: Blood,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2016,HEENT: Middle ear,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2016,Respiratory: Sputum,16,16,0,0,16,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2016,Respiratory: Transtracheal aspirate,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2017,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2017,HEENT: Middle ear,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2017,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2017,Respiratory: Sputum,16,16,0,0,16,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2017,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2018,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2018,Respiratory: Endotracheal aspirate,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2018,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2018,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2020,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2020,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2020,Respiratory: Endotracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2020,Respiratory: Sputum,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2021,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2021,HEENT: Middle ear,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2021,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2021,Respiratory: Endotracheal aspirate,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2021,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUN,2021,Respiratory: Sputum,15,15,1,0,14,1.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2015,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2015,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2015,Respiratory: Sputum,11,11,0,0,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2015,Respiratory: Transtracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2016,CVS: Blood,19,19,0,0,19,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2016,HEENT: Middle ear,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2016,Respiratory: Bronchoalveolar lavage,17,17,0,0,17,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2016,Respiratory: Sputum,77,77,2,0,75,1.0,0.025974025974025976,0.025974025974025976,0.0,0.025974025974025976,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2016,Respiratory: Transtracheal aspirate,17,17,0,0,17,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2017,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2017,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2017,Respiratory: Sputum,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2017,Respiratory: Transtracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2018,Respiratory: Endotracheal aspirate,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2018,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2019,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2019,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2019,Respiratory: Sputum,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2020,CVS: Blood,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2020,Respiratory: Bronchoalveolar lavage,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2020,Respiratory: Endotracheal aspirate,17,17,0,0,17,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2020,Respiratory: Other,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2020,Respiratory: Sputum,69,69,1,0,68,1.0,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2020,Unknown,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2021,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2021,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2021,Respiratory: Endotracheal aspirate,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2021,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2021,Respiratory: Sputum,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,TUR,2021,Unknown,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,UKR,2014,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,UKR,2014,Respiratory: Sinuses,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,UKR,2014,Respiratory: Sputum,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,UKR,2015,HEENT: Middle ear,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,UKR,2015,Respiratory: Bronchoalveolar lavage,33,33,0,0,33,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,UKR,2015,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,UKR,2015,Respiratory: Sinuses,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
